filename,width,height,class,xmin,ymin,xmax,ymax
parking_lot_315_1.jpg,358,289,free,237,40,265,86
parking_lot_315_1.jpg,358,289,free,260,40,287,86
parking_lot_315_1.jpg,358,289,free,282,40,309,85
parking_lot_315_1.jpg,358,289,free,303,40,332,86
parking_lot_37_1.jpg,715,339,occupied,56,39,85,94
parking_lot_37_1.jpg,715,339,occupied,402,89,432,145
parking_lot_37_1.jpg,715,339,occupied,444,88,474,146
parking_lot_37_1.jpg,715,339,occupied,510,89,539,148
parking_lot_37_1.jpg,715,339,occupied,532,89,560,150
parking_lot_37_1.jpg,715,339,occupied,596,41,625,95
parking_lot_37_1.jpg,715,339,occupied,638,41,666,95
parking_lot_37_1.jpg,715,339,occupied,574,89,603,147
parking_lot_37_1.jpg,715,339,occupied,597,89,625,147
parking_lot_37_1.jpg,715,339,occupied,619,90,646,149
parking_lot_37_1.jpg,715,339,occupied,314,202,345,257
parking_lot_37_1.jpg,715,339,occupied,359,202,387,258
parking_lot_37_1.jpg,715,339,occupied,423,200,451,257
parking_lot_37_1.jpg,715,339,occupied,446,202,473,258
parking_lot_37_1.jpg,715,339,occupied,488,203,516,257
parking_lot_37_1.jpg,715,339,occupied,511,200,538,257
parking_lot_37_1.jpg,715,339,occupied,532,200,562,258
parking_lot_37_1.jpg,715,339,occupied,208,250,236,308
parking_lot_37_1.jpg,715,339,occupied,250,250,280,307
parking_lot_37_1.jpg,715,339,occupied,294,250,323,308
parking_lot_37_1.jpg,715,339,occupied,337,251,365,308
parking_lot_37_1.jpg,715,339,occupied,381,251,408,308
parking_lot_37_1.jpg,715,339,occupied,403,251,429,308
parking_lot_37_1.jpg,715,339,occupied,533,254,561,308
parking_lot_37_1.jpg,715,339,occupied,426,253,451,308
parking_lot_37_1.jpg,715,339,occupied,446,253,475,311
parking_lot_37_1.jpg,715,339,occupied,486,253,515,310
parking_lot_37_1.jpg,715,339,free,79,40,106,93
parking_lot_37_1.jpg,715,339,free,100,39,129,93
parking_lot_37_1.jpg,715,339,free,122,39,151,93
parking_lot_37_1.jpg,715,339,free,143,39,170,95
parking_lot_37_1.jpg,715,339,free,164,39,193,94
parking_lot_37_1.jpg,715,339,free,186,40,215,94
parking_lot_37_1.jpg,715,339,free,207,39,238,95
parking_lot_37_1.jpg,715,339,free,229,40,258,96
parking_lot_37_1.jpg,715,339,free,250,39,281,96
parking_lot_37_1.jpg,715,339,free,271,39,303,96
parking_lot_37_1.jpg,715,339,free,294,39,323,97
parking_lot_37_1.jpg,715,339,free,315,39,344,95
parking_lot_37_1.jpg,715,339,free,337,39,367,96
parking_lot_37_1.jpg,715,339,free,357,40,390,96
parking_lot_37_1.jpg,715,339,free,379,40,409,96
parking_lot_37_1.jpg,715,339,free,401,40,432,94
parking_lot_37_1.jpg,715,339,free,423,39,453,96
parking_lot_37_1.jpg,715,339,free,445,39,475,95
parking_lot_37_1.jpg,715,339,free,466,40,495,96
parking_lot_37_1.jpg,715,339,free,488,40,516,95
parking_lot_37_1.jpg,715,339,free,510,41,538,95
parking_lot_37_1.jpg,715,339,free,532,40,560,95
parking_lot_37_1.jpg,715,339,free,553,39,581,96
parking_lot_37_1.jpg,715,339,free,573,40,603,95
parking_lot_37_1.jpg,715,339,free,55,88,85,147
parking_lot_37_1.jpg,715,339,free,78,87,107,145
parking_lot_37_1.jpg,715,339,free,98,86,128,145
parking_lot_37_1.jpg,715,339,free,120,86,152,145
parking_lot_37_1.jpg,715,339,free,142,87,172,144
parking_lot_37_1.jpg,715,339,free,163,86,194,146
parking_lot_37_1.jpg,715,339,free,185,86,215,147
parking_lot_37_1.jpg,715,339,free,208,87,236,147
parking_lot_37_1.jpg,715,339,free,228,87,259,147
parking_lot_37_1.jpg,715,339,free,249,87,282,147
parking_lot_37_1.jpg,715,339,free,271,87,304,147
parking_lot_37_1.jpg,715,339,free,293,87,325,147
parking_lot_37_1.jpg,715,339,free,315,87,344,144
parking_lot_37_1.jpg,715,339,free,358,86,389,146
parking_lot_37_1.jpg,715,339,free,381,87,408,147
parking_lot_37_1.jpg,715,339,free,466,87,497,147
parking_lot_37_1.jpg,715,339,free,488,87,516,148
parking_lot_37_1.jpg,715,339,free,55,202,85,257
parking_lot_37_1.jpg,715,339,free,76,202,107,256
parking_lot_37_1.jpg,715,339,free,98,202,129,257
parking_lot_37_1.jpg,715,339,free,118,202,150,256
parking_lot_37_1.jpg,715,339,free,141,201,172,257
parking_lot_37_1.jpg,715,339,free,164,201,193,257
parking_lot_37_1.jpg,715,339,free,185,201,214,257
parking_lot_37_1.jpg,715,339,free,208,201,235,256
parking_lot_37_1.jpg,715,339,free,228,201,259,257
parking_lot_37_1.jpg,715,339,free,249,201,279,257
parking_lot_37_1.jpg,715,339,free,272,202,302,258
parking_lot_37_1.jpg,715,339,free,293,202,321,258
parking_lot_37_1.jpg,715,339,free,338,202,364,256
parking_lot_37_1.jpg,715,339,free,381,202,408,257
parking_lot_37_1.jpg,715,339,free,401,200,428,253
parking_lot_37_1.jpg,715,339,free,467,202,495,255
parking_lot_37_1.jpg,715,339,free,54,250,86,304
parking_lot_37_1.jpg,715,339,free,76,249,110,307
parking_lot_37_1.jpg,715,339,free,99,250,129,306
parking_lot_37_1.jpg,715,339,free,120,249,153,305
parking_lot_37_1.jpg,715,339,free,141,249,171,309
parking_lot_37_1.jpg,715,339,free,162,249,193,308
parking_lot_37_1.jpg,715,339,free,185,247,216,308
parking_lot_37_1.jpg,715,339,free,229,251,257,309
parking_lot_37_1.jpg,715,339,free,273,251,300,307
parking_lot_37_1.jpg,715,339,free,317,250,344,310
parking_lot_37_1.jpg,715,339,free,360,252,385,308
parking_lot_37_1.jpg,715,339,occupied,337,87,365,145
parking_lot_37_3.jpg,717,291,free,15,21,41,72
parking_lot_37_3.jpg,717,291,free,37,20,64,72
parking_lot_37_3.jpg,717,291,free,58,20,85,72
parking_lot_37_3.jpg,717,291,free,123,20,150,73
parking_lot_37_3.jpg,717,291,free,145,20,172,72
parking_lot_37_3.jpg,717,291,free,166,20,193,71
parking_lot_37_3.jpg,717,291,free,188,20,215,72
parking_lot_37_3.jpg,717,291,free,209,19,237,73
parking_lot_37_3.jpg,717,291,free,230,19,260,73
parking_lot_37_3.jpg,717,291,free,252,19,281,73
parking_lot_37_3.jpg,717,291,free,274,18,303,72
parking_lot_37_3.jpg,717,291,free,297,19,324,73
parking_lot_37_3.jpg,717,291,free,318,18,346,73
parking_lot_37_3.jpg,717,291,free,339,18,367,73
parking_lot_37_3.jpg,717,291,free,361,18,390,73
parking_lot_37_3.jpg,717,291,free,382,18,411,73
parking_lot_37_3.jpg,717,291,free,404,18,432,73
parking_lot_37_3.jpg,717,291,free,425,17,453,73
parking_lot_37_3.jpg,717,291,free,447,18,475,73
parking_lot_37_3.jpg,717,291,free,468,17,497,71
parking_lot_37_3.jpg,717,291,free,490,17,518,73
parking_lot_37_3.jpg,717,291,free,511,17,541,73
parking_lot_37_3.jpg,717,291,free,533,17,563,73
parking_lot_37_3.jpg,717,291,free,555,16,584,74
parking_lot_37_3.jpg,717,291,free,576,17,606,73
parking_lot_37_3.jpg,717,291,free,599,17,627,72
parking_lot_37_3.jpg,717,291,free,620,17,649,73
parking_lot_37_3.jpg,717,291,free,642,17,670,73
parking_lot_37_3.jpg,717,291,free,663,16,692,72
parking_lot_37_3.jpg,717,291,free,685,18,712,72
parking_lot_37_3.jpg,717,291,free,36,67,67,121
parking_lot_37_3.jpg,717,291,free,57,67,87,123
parking_lot_37_3.jpg,717,291,free,79,67,108,121
parking_lot_37_3.jpg,717,291,free,101,66,129,121
parking_lot_37_3.jpg,717,291,free,122,66,150,124
parking_lot_37_3.jpg,717,291,free,144,65,173,123
parking_lot_37_3.jpg,717,291,free,165,66,196,123
parking_lot_37_3.jpg,717,291,free,187,66,217,123
parking_lot_37_3.jpg,717,291,free,209,67,238,124
parking_lot_37_3.jpg,717,291,free,231,65,260,122
parking_lot_37_3.jpg,717,291,free,252,66,282,124
parking_lot_37_3.jpg,717,291,free,274,65,303,121
parking_lot_37_3.jpg,717,291,free,296,66,325,123
parking_lot_37_3.jpg,717,291,free,317,65,347,123
parking_lot_37_3.jpg,717,291,free,339,66,368,121
parking_lot_37_3.jpg,717,291,free,361,66,389,123
parking_lot_37_3.jpg,717,291,free,382,66,411,125
parking_lot_37_3.jpg,717,291,free,403,65,432,122
parking_lot_37_3.jpg,717,291,free,426,65,454,120
parking_lot_37_3.jpg,717,291,free,447,65,477,123
parking_lot_37_3.jpg,717,291,free,469,65,498,122
parking_lot_37_3.jpg,717,291,free,490,65,519,123
parking_lot_37_3.jpg,717,291,free,490,64,518,122
parking_lot_37_3.jpg,717,291,free,512,66,541,122
parking_lot_37_3.jpg,717,291,free,534,66,563,124
parking_lot_37_3.jpg,717,291,free,555,65,584,124
parking_lot_37_3.jpg,717,291,free,576,65,605,122
parking_lot_37_3.jpg,717,291,free,598,65,628,123
parking_lot_37_3.jpg,717,291,free,620,65,649,125
parking_lot_37_3.jpg,717,291,free,641,65,671,124
parking_lot_37_3.jpg,717,291,free,662,65,692,122
parking_lot_37_3.jpg,717,291,free,685,65,712,122
parking_lot_37_3.jpg,717,291,free,68,181,96,234
parking_lot_37_3.jpg,717,291,free,90,182,117,234
parking_lot_37_3.jpg,717,291,free,111,182,139,234
parking_lot_37_3.jpg,717,291,free,133,181,161,234
parking_lot_37_3.jpg,717,291,free,155,181,182,233
parking_lot_37_3.jpg,717,291,free,198,181,226,233
parking_lot_37_3.jpg,717,291,free,219,180,246,233
parking_lot_37_3.jpg,717,291,free,262,179,289,233
parking_lot_37_3.jpg,717,291,free,305,179,334,234
parking_lot_37_3.jpg,717,291,free,327,181,355,234
parking_lot_37_3.jpg,717,291,free,349,180,377,234
parking_lot_37_3.jpg,717,291,free,371,180,399,234
parking_lot_37_3.jpg,717,291,free,393,181,421,234
parking_lot_37_3.jpg,717,291,free,413,180,442,234
parking_lot_37_3.jpg,717,291,free,436,181,464,234
parking_lot_37_3.jpg,717,291,free,458,180,485,234
parking_lot_37_3.jpg,717,291,free,479,180,507,234
parking_lot_37_3.jpg,717,291,free,500,180,529,234
parking_lot_37_3.jpg,717,291,free,522,180,551,234
parking_lot_37_3.jpg,717,291,free,543,180,572,234
parking_lot_37_3.jpg,717,291,free,565,180,594,234
parking_lot_37_3.jpg,717,291,free,587,180,615,234
parking_lot_37_3.jpg,717,291,free,608,180,638,235
parking_lot_37_3.jpg,717,291,free,630,180,658,234
parking_lot_37_3.jpg,717,291,free,652,180,680,234
parking_lot_37_3.jpg,717,291,free,673,180,701,233
parking_lot_37_3.jpg,717,291,free,111,228,138,282
parking_lot_37_3.jpg,717,291,free,155,229,182,282
parking_lot_37_3.jpg,717,291,free,177,229,204,281
parking_lot_37_3.jpg,717,291,free,199,229,225,281
parking_lot_37_3.jpg,717,291,free,219,227,248,282
parking_lot_37_3.jpg,717,291,free,240,228,269,283
parking_lot_37_3.jpg,717,291,free,262,228,291,282
parking_lot_37_3.jpg,717,291,free,284,227,311,282
parking_lot_37_3.jpg,717,291,free,327,228,355,282
parking_lot_37_3.jpg,717,291,free,349,228,377,282
parking_lot_37_3.jpg,717,291,free,370,227,398,281
parking_lot_37_3.jpg,717,291,free,392,227,420,282
parking_lot_37_3.jpg,717,291,free,413,227,441,282
parking_lot_37_3.jpg,717,291,free,435,228,464,282
parking_lot_37_3.jpg,717,291,free,457,228,485,281
parking_lot_37_3.jpg,717,291,free,478,228,507,282
parking_lot_37_3.jpg,717,291,free,500,227,529,282
parking_lot_37_3.jpg,717,291,free,523,227,550,281
parking_lot_37_3.jpg,717,291,free,544,227,572,282
parking_lot_37_3.jpg,717,291,free,565,228,595,282
parking_lot_37_3.jpg,717,291,free,587,228,615,282
parking_lot_37_3.jpg,717,291,free,608,228,637,283
parking_lot_37_3.jpg,717,291,free,630,226,659,281
parking_lot_37_3.jpg,717,291,free,652,228,678,282
parking_lot_37_3.jpg,717,291,occupied,102,20,127,71
parking_lot_37_3.jpg,717,291,occupied,177,181,202,233
parking_lot_37_3.jpg,717,291,occupied,242,181,267,233
parking_lot_37_3.jpg,717,291,occupied,285,180,310,233
parking_lot_37_3.jpg,717,291,occupied,90,229,117,284
parking_lot_37_3.jpg,717,291,occupied,132,229,161,284
parking_lot_37_3.jpg,717,291,occupied,307,229,333,282
parking_lot_37_3.jpg,717,291,occupied,674,228,700,284
parking_lot_43_1.jpg,445,283,free,66,19,93,58
parking_lot_43_1.jpg,445,283,free,89,20,116,54
parking_lot_43_1.jpg,445,283,free,110,19,138,54
parking_lot_43_1.jpg,445,283,free,133,19,160,69
parking_lot_43_1.jpg,445,283,free,155,18,183,69
parking_lot_43_1.jpg,445,283,free,177,18,206,68
parking_lot_43_1.jpg,445,283,free,200,17,228,68
parking_lot_43_1.jpg,445,283,free,245,17,272,68
parking_lot_43_1.jpg,445,283,free,266,15,294,67
parking_lot_43_1.jpg,445,283,free,333,15,361,65
parking_lot_43_1.jpg,445,283,free,45,66,71,117
parking_lot_43_1.jpg,445,283,free,133,65,163,116
parking_lot_43_1.jpg,445,283,free,201,65,228,113
parking_lot_43_1.jpg,445,283,free,224,64,250,114
parking_lot_43_1.jpg,445,283,free,45,171,74,218
parking_lot_43_1.jpg,445,283,free,69,171,96,221
parking_lot_43_1.jpg,445,283,free,91,172,118,221
parking_lot_43_1.jpg,445,283,free,180,170,207,220
parking_lot_43_1.jpg,445,283,free,159,216,185,265
parking_lot_43_1.jpg,445,283,occupied,113,171,140,220
parking_lot_43_1.jpg,445,283,occupied,135,171,163,221
parking_lot_43_1.jpg,445,283,occupied,158,170,185,221
parking_lot_43_1.jpg,445,283,occupied,202,170,229,220
parking_lot_43_1.jpg,445,283,occupied,225,170,251,219
parking_lot_43_1.jpg,445,283,occupied,248,169,275,219
parking_lot_43_1.jpg,445,283,occupied,269,169,296,219
parking_lot_43_1.jpg,445,283,occupied,291,168,318,218
parking_lot_43_1.jpg,445,283,occupied,314,169,340,218
parking_lot_43_1.jpg,445,283,occupied,335,169,363,219
parking_lot_43_1.jpg,445,283,occupied,48,217,75,267
parking_lot_43_1.jpg,445,283,occupied,70,219,97,267
parking_lot_43_1.jpg,445,283,occupied,92,217,119,266
parking_lot_43_1.jpg,445,283,occupied,114,217,141,268
parking_lot_43_1.jpg,445,283,occupied,137,217,163,266
parking_lot_43_1.jpg,445,283,occupied,180,216,208,265
parking_lot_43_1.jpg,445,283,occupied,203,216,230,265
parking_lot_43_1.jpg,445,283,occupied,225,216,252,265
parking_lot_43_1.jpg,445,283,occupied,248,215,275,265
parking_lot_43_1.jpg,445,283,occupied,248,216,275,266
parking_lot_43_1.jpg,445,283,occupied,270,214,297,265
parking_lot_43_1.jpg,445,283,occupied,292,214,319,265
parking_lot_43_1.jpg,445,283,occupied,314,214,340,265
parking_lot_43_1.jpg,445,283,occupied,336,214,363,265
parking_lot_43_1.jpg,445,283,occupied,25,171,52,222
parking_lot_43_2.jpg,315,120,free,52,28,78,72
parking_lot_43_2.jpg,315,120,free,74,30,101,72
parking_lot_43_2.jpg,315,120,free,96,28,123,71
parking_lot_43_2.jpg,315,120,free,119,27,146,72
parking_lot_43_2.jpg,315,120,free,141,27,167,72
parking_lot_43_2.jpg,315,120,occupied,162,27,189,73
parking_lot_43_2.jpg,315,120,occupied,185,28,211,73
parking_lot_43_2.jpg,315,120,occupied,208,26,234,72
parking_lot_43_2.jpg,315,120,occupied,230,22,256,72
parking_lot_43_2.jpg,315,120,free,252,21,280,71
parking_lot_43_3.jpg,239,121,occupied,2,40,29,88
parking_lot_43_3.jpg,239,121,occupied,24,40,51,86
parking_lot_43_3.jpg,239,121,occupied,46,39,75,87
parking_lot_43_3.jpg,239,121,occupied,69,39,96,88
parking_lot_43_3.jpg,239,121,occupied,91,39,118,86
parking_lot_43_3.jpg,239,121,occupied,113,39,140,87
parking_lot_43_3.jpg,239,121,occupied,135,39,162,88
parking_lot_43_3.jpg,239,121,occupied,157,39,184,86
parking_lot_43_3.jpg,239,121,occupied,180,38,206,86
parking_lot_43_3.jpg,239,121,occupied,202,38,228,86
parking_lot_45_1.jpg,278,116,free,31,23,56,65
parking_lot_45_1.jpg,278,116,free,52,23,78,64
parking_lot_45_1.jpg,278,116,free,73,23,99,65
parking_lot_45_1.jpg,278,116,free,94,23,120,64
parking_lot_45_1.jpg,278,116,free,116,23,141,64
parking_lot_45_1.jpg,278,116,free,137,23,162,63
parking_lot_45_1.jpg,278,116,free,159,23,183,64
parking_lot_45_1.jpg,278,116,free,179,22,205,64
parking_lot_45_1.jpg,278,116,free,201,23,227,64
parking_lot_45_1.jpg,278,116,free,222,22,248,63
parking_lot_45_1.jpg,278,116,free,242,21,269,63
parking_lot_45_1.jpg,278,116,free,31,61,57,103
parking_lot_45_1.jpg,278,116,free,52,61,79,103
parking_lot_45_1.jpg,278,116,free,73,61,100,103
parking_lot_45_1.jpg,278,116,free,95,61,121,104
parking_lot_45_1.jpg,278,116,free,116,61,142,103
parking_lot_45_1.jpg,278,116,free,137,61,163,103
parking_lot_45_1.jpg,278,116,free,159,61,184,104
parking_lot_45_1.jpg,278,116,free,179,61,206,103
parking_lot_45_1.jpg,278,116,free,201,62,227,103
parking_lot_45_1.jpg,278,116,free,223,62,248,104
parking_lot_45_1.jpg,278,116,free,244,61,269,103
parking_lot_45_2.jpg,370,127,free,4,28,31,70
parking_lot_45_2.jpg,370,127,free,26,28,52,70
parking_lot_45_2.jpg,370,127,free,47,28,73,70
parking_lot_45_2.jpg,370,127,free,68,28,95,70
parking_lot_45_2.jpg,370,127,free,89,27,116,70
parking_lot_45_2.jpg,370,127,free,111,27,138,70
parking_lot_45_2.jpg,370,127,free,132,27,158,70
parking_lot_45_2.jpg,370,127,free,154,27,179,69
parking_lot_45_2.jpg,370,127,free,175,27,201,69
parking_lot_45_2.jpg,370,127,free,196,26,222,69
parking_lot_45_2.jpg,370,127,free,218,25,243,69
parking_lot_45_2.jpg,370,127,free,239,26,264,69
parking_lot_45_2.jpg,370,127,free,260,26,286,69
parking_lot_45_2.jpg,370,127,free,281,25,307,68
parking_lot_45_2.jpg,370,127,free,303,25,327,68
parking_lot_45_2.jpg,370,127,free,5,65,31,111
parking_lot_45_2.jpg,370,127,free,26,65,52,110
parking_lot_45_2.jpg,370,127,free,47,66,74,109
parking_lot_45_2.jpg,370,127,free,68,66,96,109
parking_lot_45_2.jpg,370,127,free,89,66,116,111
parking_lot_45_2.jpg,370,127,free,111,65,138,110
parking_lot_45_2.jpg,370,127,free,133,64,159,109
parking_lot_45_2.jpg,370,127,free,153,64,180,109
parking_lot_45_2.jpg,370,127,free,174,64,201,109
parking_lot_45_2.jpg,370,127,free,197,64,223,109
parking_lot_45_2.jpg,370,127,free,218,64,245,108
parking_lot_45_2.jpg,370,127,free,239,64,266,108
parking_lot_45_2.jpg,370,127,free,260,64,287,109
parking_lot_45_2.jpg,370,127,free,281,64,307,108
parking_lot_45_2.jpg,370,127,free,303,64,327,109
parking_lot_45_3.jpg,492,266,free,98,26,124,68
parking_lot_45_3.jpg,492,266,free,120,25,146,69
parking_lot_45_3.jpg,492,266,free,140,26,167,70
parking_lot_45_3.jpg,492,266,free,162,26,187,69
parking_lot_45_3.jpg,492,266,free,183,26,209,68
parking_lot_45_3.jpg,492,266,free,204,26,231,68
parking_lot_45_3.jpg,492,266,free,225,25,252,68
parking_lot_45_3.jpg,492,266,free,245,26,273,68
parking_lot_45_3.jpg,492,266,free,268,25,294,68
parking_lot_45_3.jpg,492,266,free,289,24,316,68
parking_lot_45_3.jpg,492,266,free,310,24,337,68
parking_lot_45_3.jpg,492,266,free,331,25,358,68
parking_lot_45_3.jpg,492,266,free,353,25,380,68
parking_lot_45_3.jpg,492,266,free,374,25,401,68
parking_lot_45_3.jpg,492,266,free,396,24,421,68
parking_lot_45_3.jpg,492,266,free,416,24,443,68
parking_lot_45_3.jpg,492,266,free,437,24,465,67
parking_lot_45_3.jpg,492,266,free,459,24,485,67
parking_lot_45_3.jpg,492,266,free,77,64,103,109
parking_lot_45_3.jpg,492,266,free,97,63,125,109
parking_lot_45_3.jpg,492,266,free,119,64,147,109
parking_lot_45_3.jpg,492,266,free,141,63,169,110
parking_lot_45_3.jpg,492,266,free,161,63,189,108
parking_lot_45_3.jpg,492,266,free,182,64,209,107
parking_lot_45_3.jpg,492,266,free,203,63,231,108
parking_lot_45_3.jpg,492,266,free,225,63,252,109
parking_lot_45_3.jpg,492,266,free,247,63,273,108
parking_lot_45_3.jpg,492,266,free,267,62,295,108
parking_lot_45_3.jpg,492,266,free,288,61,316,107
parking_lot_45_3.jpg,492,266,free,310,62,337,109
parking_lot_45_3.jpg,492,266,free,332,62,359,108
parking_lot_45_3.jpg,492,266,free,353,63,380,109
parking_lot_45_3.jpg,492,266,free,374,61,401,108
parking_lot_45_3.jpg,492,266,free,395,61,422,105
parking_lot_45_3.jpg,492,266,free,416,61,444,107
parking_lot_45_3.jpg,492,266,free,437,62,465,108
parking_lot_45_3.jpg,492,266,free,459,61,486,107
parking_lot_45_3.jpg,492,266,free,79,157,105,199
parking_lot_45_3.jpg,492,266,free,99,157,126,199
parking_lot_45_3.jpg,492,266,free,120,156,148,199
parking_lot_45_3.jpg,492,266,free,141,157,169,198
parking_lot_45_3.jpg,492,266,free,163,157,190,199
parking_lot_45_3.jpg,492,266,free,184,157,211,199
parking_lot_45_3.jpg,492,266,free,205,156,233,198
parking_lot_45_3.jpg,492,266,free,226,157,253,198
parking_lot_45_3.jpg,492,266,free,248,157,275,198
parking_lot_45_3.jpg,492,266,free,268,156,296,198
parking_lot_45_3.jpg,492,266,free,290,156,317,198
parking_lot_45_3.jpg,492,266,free,311,156,338,198
parking_lot_45_3.jpg,492,266,free,331,156,360,197
parking_lot_45_3.jpg,492,266,free,353,156,381,197
parking_lot_45_3.jpg,492,266,free,374,155,402,197
parking_lot_45_3.jpg,492,266,free,395,155,423,198
parking_lot_45_3.jpg,492,266,free,416,155,444,197
parking_lot_45_3.jpg,492,266,free,438,154,466,197
parking_lot_45_3.jpg,492,266,free,460,154,487,197
parking_lot_45_3.jpg,492,266,free,58,197,83,239
parking_lot_45_3.jpg,492,266,free,78,195,105,239
parking_lot_45_3.jpg,492,266,free,98,193,126,239
parking_lot_45_3.jpg,492,266,free,120,193,148,240
parking_lot_45_3.jpg,492,266,free,142,194,169,240
parking_lot_45_3.jpg,492,266,free,163,194,191,239
parking_lot_45_3.jpg,492,266,free,185,194,211,241
parking_lot_45_3.jpg,492,266,free,205,194,233,240
parking_lot_45_3.jpg,492,266,free,228,193,253,240
parking_lot_45_3.jpg,492,266,free,248,192,274,240
parking_lot_45_3.jpg,492,266,free,268,192,296,240
parking_lot_45_3.jpg,492,266,free,289,192,318,241
parking_lot_45_3.jpg,492,266,free,312,192,339,239
parking_lot_45_3.jpg,492,266,free,333,191,360,239
parking_lot_45_3.jpg,492,266,free,353,191,382,239
parking_lot_45_3.jpg,492,266,free,375,192,403,239
parking_lot_45_3.jpg,492,266,free,398,192,424,238
parking_lot_45_3.jpg,492,266,free,417,191,445,238
parking_lot_45_3.jpg,492,266,free,438,191,466,239
parking_lot_45_3.jpg,492,266,free,460,191,487,238
parking_lot_45_4.jpg,461,355,free,2,2,27,44
parking_lot_45_4.jpg,461,355,free,22,3,49,44
parking_lot_45_4.jpg,461,355,free,43,2,71,44
parking_lot_45_4.jpg,461,355,free,65,2,91,44
parking_lot_45_4.jpg,461,355,free,85,2,113,44
parking_lot_45_4.jpg,461,355,free,107,2,132,43
parking_lot_45_4.jpg,461,355,free,128,3,155,44
parking_lot_45_4.jpg,461,355,free,148,2,176,45
parking_lot_45_4.jpg,461,355,free,170,2,198,44
parking_lot_45_4.jpg,461,355,free,192,2,219,44
parking_lot_45_4.jpg,461,355,free,212,2,240,44
parking_lot_45_4.jpg,461,355,free,233,1,261,44
parking_lot_45_4.jpg,461,355,free,254,1,284,44
parking_lot_45_4.jpg,461,355,free,276,1,303,44
parking_lot_45_4.jpg,461,355,free,297,2,326,44
parking_lot_45_4.jpg,461,355,free,318,2,347,43
parking_lot_45_4.jpg,461,355,free,340,1,368,44
parking_lot_45_4.jpg,461,355,free,361,1,389,43
parking_lot_45_4.jpg,461,355,free,383,1,410,43
parking_lot_45_4.jpg,461,355,free,405,1,430,42
parking_lot_45_4.jpg,461,355,free,1,40,28,85
parking_lot_45_4.jpg,461,355,free,23,40,50,85
parking_lot_45_4.jpg,461,355,free,44,38,72,85
parking_lot_45_4.jpg,461,355,free,65,39,92,85
parking_lot_45_4.jpg,461,355,free,85,39,114,85
parking_lot_45_4.jpg,461,355,free,107,39,133,83
parking_lot_45_4.jpg,461,355,free,129,40,156,83
parking_lot_45_4.jpg,461,355,free,150,39,176,83
parking_lot_45_4.jpg,461,355,free,170,38,198,83
parking_lot_45_4.jpg,461,355,free,192,38,219,83
parking_lot_45_4.jpg,461,355,free,213,38,241,83
parking_lot_45_4.jpg,461,355,free,234,38,262,84
parking_lot_45_4.jpg,461,355,free,255,38,283,84
parking_lot_45_4.jpg,461,355,free,277,38,304,83
parking_lot_45_4.jpg,461,355,free,298,38,326,84
parking_lot_45_4.jpg,461,355,free,320,38,347,84
parking_lot_45_4.jpg,461,355,free,340,38,369,84
parking_lot_45_4.jpg,461,355,free,362,37,389,83
parking_lot_45_4.jpg,461,355,free,382,38,411,83
parking_lot_45_4.jpg,461,355,free,405,38,430,83
parking_lot_45_4.jpg,461,355,free,2,134,28,176
parking_lot_45_4.jpg,461,355,free,23,133,50,176
parking_lot_45_4.jpg,461,355,free,45,133,72,176
parking_lot_45_4.jpg,461,355,free,65,134,93,176
parking_lot_45_4.jpg,461,355,free,87,134,114,176
parking_lot_45_4.jpg,461,355,free,107,132,136,176
parking_lot_45_4.jpg,461,355,free,128,132,156,176
parking_lot_45_4.jpg,461,355,free,150,131,177,175
parking_lot_45_4.jpg,461,355,free,170,132,199,176
parking_lot_45_4.jpg,461,355,free,192,132,220,175
parking_lot_45_4.jpg,461,355,free,214,133,241,174
parking_lot_45_4.jpg,461,355,free,235,131,263,175
parking_lot_45_4.jpg,461,355,free,258,131,284,175
parking_lot_45_4.jpg,461,355,free,278,130,305,174
parking_lot_45_4.jpg,461,355,free,299,131,326,174
parking_lot_45_4.jpg,461,355,free,321,132,348,174
parking_lot_45_4.jpg,461,355,free,343,132,369,174
parking_lot_45_4.jpg,461,355,free,363,130,391,174
parking_lot_45_4.jpg,461,355,free,384,131,411,173
parking_lot_45_4.jpg,461,355,free,406,130,432,173
parking_lot_45_4.jpg,461,355,free,3,173,28,216
parking_lot_45_4.jpg,461,355,free,23,172,50,216
parking_lot_45_4.jpg,461,355,free,45,171,72,216
parking_lot_45_4.jpg,461,355,free,66,171,93,216
parking_lot_45_4.jpg,461,355,free,87,170,114,215
parking_lot_45_4.jpg,461,355,free,109,170,136,215
parking_lot_45_4.jpg,461,355,free,130,170,156,215
parking_lot_45_4.jpg,461,355,free,150,169,178,215
parking_lot_45_4.jpg,461,355,free,171,169,199,216
parking_lot_45_4.jpg,461,355,free,193,170,221,215
parking_lot_45_4.jpg,461,355,free,215,169,241,215
parking_lot_45_4.jpg,461,355,free,235,169,263,214
parking_lot_45_4.jpg,461,355,free,256,169,285,215
parking_lot_45_4.jpg,461,355,free,278,169,306,215
parking_lot_45_4.jpg,461,355,free,299,169,327,215
parking_lot_45_4.jpg,461,355,free,320,169,348,215
parking_lot_45_4.jpg,461,355,free,343,169,369,213
parking_lot_45_4.jpg,461,355,free,363,168,390,215
parking_lot_45_4.jpg,461,355,free,385,169,411,215
parking_lot_45_4.jpg,461,355,free,406,169,431,215
parking_lot_45_4.jpg,461,355,free,3,264,31,310
